0,1,2,3,4,5,6,7,8,9
6.214690685272218,6.018191337585449,6.303032398223878,5.9883551597595215,5.814570426940918,6.149803638458253,6.196237087249756,6.008352279663086,6.2743797302246085,5.861377239227295
3.06732177734375,3.122498035430908,3.165757656097412,3.083827257156372,2.9199216365814213,3.0141258239746094,3.169348955154419,3.3329546451568604,3.2633864879608154,3.38924241065979
6.191040992736816,6.290311813354492,6.325831890106201,6.072981357574463,6.398439407348633,6.14532470703125,6.070982456207275,6.13361120223999,6.05238151550293,6.124646186828612
0.9479799866676332,0.983326017856598,1.0536448955535889,1.0122555494308472,1.0668822526931765,0.9974664449691772,0.9406672716140748,0.799891471862793,0.9694026112556458,1.0055094957351685
5.229238033294678,5.22141170501709,5.212416172027588,5.314324855804443,5.401301860809326,5.23801851272583,5.1182541847229,5.50165319442749,5.261343479156494,5.580991744995117
7.858337879180907,7.889070510864258,7.859758377075195,7.8341922760009775,7.818332195281982,8.083521842956543,7.923538208007812,8.073049545288086,7.724583148956299,7.904685020446777
0.9743672609329224,1.0661715269088743,1.1002651453018188,0.9936196208000184,0.992267906665802,0.9498202204704284,0.9763299822807312,1.0722705125808716,0.9630878567695618,0.8858664035797119
2.044462919235229,2.1895945072174072,1.9357389211654663,2.25408148765564,1.948289513587952,1.9957150220870967,2.1129825115203857,2.080364227294922,2.1956286430358887,2.0587477684021
4.855855941772461,4.817286968231201,4.716862201690674,4.597834587097168,4.6975507736206055,4.641833782196045,4.646132469177246,4.86314868927002,4.7367591857910165,4.635364055633545
1.0217634439468384,1.028206467628479,1.0140849351882937,1.0398831367492676,1.0783796310424805,0.9955155849456788,0.958934247493744,1.0572777986526491,0.9760314822196959,0.9851154088974
4.847188472747803,4.8867716789245605,4.820837020874023,4.897887706756592,4.617930889129639,4.738697052001953,4.897158145904541,4.878677368164063,4.7977705001831055,4.792838096618652
5.468440532684326,5.360733985900879,5.317046165466309,5.295503616333008,5.20985746383667,5.253788471221924,5.367225646972656,5.254733085632324,5.1461448669433585,5.411108016967773
6.344223499298097,6.52410888671875,6.5820746421813965,6.246459007263184,6.323769092559815,6.2212157249450675,6.5269060134887695,6.549241542816162,6.501847743988037,6.42000675201416
1.0322844982147217,1.3478859663009644,1.06588613986969,1.187877535820007,1.1277265548706057,1.0479568243026731,1.233817458152771,1.2087032794952393,1.1634132862091064,1.1703094244003296
7.8291263580322275,8.235799789428711,8.042339324951174,7.996796607971191,7.827095508575439,8.083064079284668,8.094692230224611,7.98874044418335,8.011844635009767,8.314474105834961
9.24767017364502,9.296820640563963,9.482378959655762,9.468308448791504,9.511189460754396,9.41051959991455,9.497457504272461,9.390839576721193,9.394572257995604,9.298941612243652
5.02626895904541,5.125442981719972,4.8516926765441895,5.05741548538208,4.909687519073486,4.940124034881592,4.922523021697998,5.026539325714111,4.894962787628174,4.9950714111328125
7.046517372131348,6.989214420318604,6.897585868835449,7.150789260864258,6.7595276832580575,6.822260856628418,7.078493118286133,7.02699613571167,7.310063362121582,7.05988073348999
6.137497425079347,6.136868953704834,6.2806758880615225,6.341572284698486,6.2794227600097665,6.036027908325195,6.241667747497559,6.295257568359375,6.2120323181152335,6.47904109954834
6.9078426361083975,6.66972541809082,6.934903144836426,6.90260648727417,7.015865802764893,6.641661643981934,7.033604145050049,6.9292426109313965,6.9298505783081055,6.824854373931885
2.955867290496826,3.056025981903076,3.1863832473754883,3.015113115310669,3.027304649353028,2.99100923538208,3.0226199626922607,3.0923988819122314,3.1322555541992188,3.1499340534210205
6.513430595397949,6.443288326263428,6.6572041511535645,6.591560363769531,6.727851867675781,6.506924629211426,6.5849714279174805,6.854915142059326,6.734810829162598,6.714291572570801
1.0127745866775513,0.8045341372489929,0.8218427300453186,0.9154950976371764,0.8220324516296387,0.8374664783477783,0.9395900964736938,0.887948751449585,0.936678111553192,0.9117467403411864
4.561769008636475,4.477186679840088,4.555682182312012,4.54541540145874,4.202927589416504,4.439104080200195,4.398188591003418,4.305668830871582,4.471120834350586,4.410877704620361
2.040090322494507,2.1568796634674072,2.014535427093506,2.0965747833251958,1.6933963298797607,2.117242813110352,2.148939847946167,2.1381518840789795,2.1263017654418945,2.0447146892547607
10.094730377197266,9.910664558410645,9.81533908843994,10.350858688354492,9.973642349243164,10.41097927093506,9.973428726196287,10.203986167907717,10.119483947753906,9.9990873336792
1.92979896068573,1.9351798295974727,1.8513338565826416,1.8551467657089236,1.854845404624939,1.854767680168152,1.9931795597076416,1.947439670562744,2.0370407104492188,1.9559322595596316
3.5116937160491943,3.33184814453125,3.3590316772460938,3.3917834758758545,3.420822858810425,3.4837570190429688,3.5827577114105225,3.27419376373291,3.603410243988037,3.389410734176636
9.594895362854004,9.216217041015623,9.711034774780273,9.53248119354248,9.42811393737793,9.213528633117676,9.39942455291748,9.620081901550293,9.40733528137207,9.445389747619627
4.242268085479736,3.9557852745056152,4.426097393035889,4.1759867668151855,4.147434711456299,4.177815914154054,4.117703437805177,4.3495092391967765,4.371736526489259,4.229506492614746
1.9736603498458865,1.9631365537643437,1.9730528593063357,1.9878435134887693,1.794220209121704,2.073681116104126,1.9818488359451292,1.9771196842193604,2.068114995956421,1.9942418336868288
3.6676850318908687,3.742077827453613,3.6685872077941895,3.6773369312286377,3.4755518436431885,3.6293518543243413,3.575636386871338,3.5624783039093018,3.580490827560425,3.882851839065552
2.055229663848877,2.1211402416229252,2.222952127456665,2.194934129714966,1.9650837182998655,1.993305802345276,2.1328701972961426,2.0622525215148926,2.1184132099151607,1.960671305656433
1.939101338386536,1.73878276348114,1.7430623769760132,1.7935422658920288,1.5396996736526491,1.9283868074417116,1.887884736061096,1.87754499912262,1.9315603971481323,1.92534863948822
5.021190643310547,5.193556785583496,4.9742207527160645,5.0027923583984375,5.127057552337647,4.927062511444092,5.053271293640137,4.992812156677246,4.996231555938722,5.021949768066406
7.9146366119384775,8.101150512695312,8.117531776428223,7.933421611785889,8.085237503051758,8.179056167602539,7.922482013702393,8.148500442504883,8.034602165222168,8.112802505493164
2.3823893070220947,2.5102665424346924,2.3661563396453857,2.2547380924224854,2.2222511768341064,2.408619880676269,2.263521671295166,2.37928318977356,2.481447458267212,2.207949161529541
1.3147947788238523,1.320927977561951,1.332677721977234,1.510767102241516,2.0179884433746342,1.1400738954544067,1.1848658323287964,1.4060148000717163,1.1672636270523071,1.2701433897018433
5.26275634765625,5.485041618347168,5.293304920196533,5.3024725914001465,5.403618335723877,5.228521347045898,5.40455436706543,5.29789924621582,5.528649806976318,5.501365661621094
4.7354278564453125,4.783819675445557,4.658746719360352,4.59808874130249,4.87115478515625,4.8303632736206055,4.695148468017578,4.531972885131836,4.907326698303223,4.764209747314453
8.303073883056639,8.177081108093263,8.007399559020996,8.070180892944336,8.446683883666992,8.114107131958008,7.983152389526367,7.903605461120605,8.275860786437987,8.173007011413574
4.879863739013672,5.220571517944336,5.210779190063477,4.998090744018555,5.365209102630615,5.231613636016847,5.10269021987915,5.02336311340332,4.924323558807373,5.116483211517334
10.583637237548828,10.498495101928713,10.511672019958496,10.543784141540527,10.554038047790527,10.314085960388184,10.974342346191406,10.565197944641113,10.561505317687988,10.721861839294434
1.933199763298035,1.925246834754944,1.8167638778686523,2.0464332103729252,1.5708036422729492,1.7446467876434326,1.8406019210815432,1.9551677703857424,1.900981307029724,1.8808833360672
5.615447521209717,5.5850443840026855,5.619740962982178,5.47890043258667,5.202633857727051,5.57437801361084,5.516844272613525,5.6114163398742685,5.669070243835449,5.7753005027771
10.310489654541016,10.409857749938963,10.217148780822754,10.373071670532227,10.12881851196289,10.212742805480957,10.136861801147461,10.289999961853027,10.083520889282227,10.277562141418457
4.0090084075927725,3.914512634277344,3.8399369716644287,4.03263521194458,4.0693607330322275,3.579669952392578,3.81035828590393,3.8745801448822017,4.189669609069823,3.9021613597869873
1.920936942100525,2.1238656044006348,1.933239817619324,1.8819104433059688,1.9183491468429563,1.9376300573349,1.9327313899993896,2.0611791610717773,1.8860563039779663,1.8997408151626587
1.890738010406494,1.743376851081848,1.8164119720458984,1.854002833366394,1.7309566736221311,1.769868016242981,1.7797974348068235,1.7071073055267334,1.884946703910828,1.8294943571090696
5.83328104019165,6.025206089019775,5.709080219268799,5.686953067779541,6.101795196533202,5.866328716278076,5.745014667510986,5.83364200592041,5.932522773742676,5.719514846801758
2.8990588188171387,2.858656644821167,2.8938884735107417,2.7457056045532227,2.7589802742004395,2.922369956970215,2.8700311183929443,3.013866901397705,3.052130937576294,2.9305188655853267
2.0789444446563716,2.157146692276001,2.2587883472442627,2.0797271728515625,2.111422061920166,2.126294612884521,2.2213351726531982,2.1270127296447754,2.1373329162597656,2.110330581665039
9.142693519592283,8.667804718017576,9.24742317199707,9.331703186035156,8.65737247467041,8.738471984863281,8.721920013427733,8.774256706237793,8.364567756652832,8.99705982208252
8.41181755065918,8.560540199279785,8.332891464233397,8.34702205657959,8.29423713684082,8.189295768737793,8.556977272033691,8.395377159118652,8.101422309875487,8.262024879455566
6.486947059631348,6.3424434661865225,6.787502765655518,6.422127723693848,6.745635509490968,6.4380455017089835,6.505705833435059,6.428493976593018,6.605632781982423,6.207479953765869
6.235250473022461,6.5141539573669425,6.478877067565918,6.346516609191895,6.424015522003174,6.2369537353515625,6.415571689605713,6.303290843963622,6.2735862731933585,6.2346558570861825
7.708765506744385,7.8076252937316895,7.5730485916137695,7.98027229309082,7.851435661315918,7.531773090362549,7.734702110290527,7.9156742095947275,7.829588413238525,7.8192176818847665
5.934849262237549,6.1539673805236825,5.861202716827393,5.829283237457275,6.136910915374756,5.813347339630128,6.032320022583008,5.9943809509277335,5.938766956329347,5.897970676422119
10.09652042388916,9.95835781097412,9.82107162475586,9.897201538085938,9.590825080871582,9.818129539489746,9.838689804077148,10.026719093322754,9.72010326385498,10.022650718688963
3.892021656036377,3.7430713176727295,3.9181516170501713,3.7915227413177486,3.96100115776062,3.956344127655029,3.994128227233887,4.224345684051514,4.027787685394287,3.824960947036743
9.304692268371582,9.300050735473633,9.128129959106444,9.045753479003906,9.263693809509276,9.294443130493164,9.210416793823242,9.035990715026855,9.141186714172363,9.224066734313963
3.3618590831756587,3.4114229679107666,3.243187665939331,3.480546474456787,3.3278381824493413,3.4065320491790767,3.4275808334350586,3.359692096710205,3.6307189464569087,3.5009229183197017
11.602560997009276,11.390974044799805,11.701116561889648,11.41030216217041,11.748539924621582,11.086207389831543,11.561532020568848,11.22790241241455,11.340986251831055,11.82695484161377
6.332233905792236,6.13200044631958,6.461976528167725,6.105487823486327,6.233321189880371,6.279700756072997,6.324465274810791,6.521340370178223,6.3261895179748535,6.334198951721191
9.506734848022461,9.655935287475586,9.453398704528807,9.31289005279541,9.213428497314453,9.535122871398926,9.454324722290039,9.280104637145996,9.33637809753418,9.57214069366455
2.5718858242034908,2.242199420928955,2.394551038742065,2.221529960632324,2.3530774116516118,2.388042449951172,2.3598973751068115,2.5231735706329346,2.447105407714844,2.2327029705047607
4.1279473304748535,4.13250207901001,4.2190022468566895,4.2421302795410165,4.53467321395874,4.213084697723389,4.1715335845947275,4.300240993499757,4.281277656555177,4.302189826965332
7.7032814025878915,7.779622554779053,7.722981929779053,7.511950492858888,7.427370071411133,7.531607627868652,7.544812202453612,7.551585674285889,7.664043426513673,7.698474407196045
1.9895964860916135,1.9593137502670288,1.855354070663452,2.0464942455291752,1.7987455129623413,1.8197836875915527,1.993671178817749,2.0226683616638184,2.0972261428833012,2.09391450881958
8.42951488494873,8.377399444580076,8.508160591125487,8.318346977233888,8.498077392578125,8.563229560852049,8.310778617858888,8.2991943359375,8.396775245666504,8.41719913482666
5.338406562805176,5.409666061401367,5.344438076019287,5.19736909866333,5.613246440887451,5.1854448318481445,5.44801139831543,5.438478946685791,5.272288799285889,5.6213698387146
2.719918727874756,2.737266063690185,2.720813274383545,2.869746208190918,2.815230369567871,2.792219877243042,3.0014531612396236,2.8298876285552983,2.99440598487854,2.9130120277404785
2.1585950851440434,1.6473976373672483,2.1884422302246094,2.2652606964111333,2.1305711269378658,2.0279521942138667,2.14260482788086,1.8943146467208865,1.643952250480652,2.135874032974243
1.0069530010223389,1.0030055046081543,0.9148930311203004,0.9949041604995728,0.987411379814148,0.9493218660354614,0.9679980874061584,0.933401584625244,0.9047381281852722,0.9661003351211548
2.9984259605407715,3.0701279640197754,3.1165235042572017,3.1356079578399663,3.0407743453979488,2.95608139038086,3.3468894958496094,3.0656116008758545,3.267847776412964,3.2752192020416264
2.320300579071045,2.545621395111084,2.2169528007507324,2.4899423122406006,2.3262317180633545,2.3715615272521973,2.3253931999206543,2.317387342453003,2.3961715698242188,2.361685037612915
3.143572330474853,2.9964199066162114,2.9701712131500244,2.963801622390747,2.8920366764068604,3.0545456409454346,2.9639885425567627,3.123396873474121,3.105381727218628,3.0290563106536865
2.1033430099487305,2.061758518218994,2.1405384540557857,2.1573970317840576,2.3374462127685547,2.0791194438934326,2.1042954921722408,2.337578296661377,2.1207647323608403,2.0489153861999507
1.946704626083374,1.8893533945083616,1.7376445531845093,1.8679391145706177,1.8670626878738403,1.7949275970458984,1.9820629358291624,1.7342602014541626,1.8712626695632932,1.793711543083191
8.4595947265625,8.30058765411377,8.383458137512207,8.363774299621582,8.154871940612793,8.349044799804688,8.492245674133299,8.527585983276367,8.269198417663574,8.361565589904785
7.57400369644165,7.835080146789551,7.713609218597412,7.650681495666504,8.159923553466799,7.887032508850098,7.785501003265381,7.956778049468994,7.755450248718263,7.935409069061278
7.030031204223633,6.908313751220702,6.954213619232178,6.927120685577393,6.991444110870361,6.69251012802124,6.868647575378418,6.638707160949707,6.747089385986327,7.028220653533936
5.123103618621826,5.1826515197753915,5.263669490814209,5.104352474212647,5.205079078674316,5.07285213470459,5.0898776054382315,5.363890171051025,5.1626625061035165,5.18182373046875
3.8974130153656006,4.1085638999938965,3.9131131172180176,3.8783283233642583,3.947301864624024,3.8827812671661377,3.90508770942688,4.010480880737306,3.997801303863525,3.7764461040496826
0.9904921650886536,0.9638954997062684,0.9383361339569092,0.9422762989997864,1.107614517211914,0.9825889468193054,0.9832040071487428,0.8802006244659424,0.9657220244407654,0.9965394735336304
4.644937515258789,4.628569602966309,4.6379075050354,4.873220920562744,4.702390193939209,4.858821392059326,4.736081600189209,4.765264987945557,4.802348136901856,4.766456604003906
1.9316049814224243,1.6597976684570312,1.6755462884902954,1.8765500783920288,1.7867151498794556,1.8575551509857176,2.0383119583129883,1.7972136735916138,1.94624936580658,1.7815889120101929
4.7452425956726065,4.961122989654541,4.673219680786133,4.89551305770874,4.801534175872803,4.824656963348389,4.792626857757568,4.873838424682617,4.851643085479736,4.7407546043396
6.850356101989746,6.856484889984131,6.819552898406982,6.765678882598878,6.903972148895264,7.06020975112915,6.866805076599121,6.815940856933594,6.963046550750732,6.760210037231445
0.9938114285469056,1.0418392419815063,0.8316757678985596,0.9340786337852478,1.0645049810409546,0.8425977230072021,0.940530002117157,0.9083454012870787,0.959031879901886,0.9662007093429564
5.999624252319336,6.2566423416137695,6.291001319885254,5.921730995178223,5.913131713867188,6.008435726165772,6.081225395202638,6.135712146759032,6.090712547302246,5.963944911956787
5.148421287536621,5.50386905670166,5.235262393951416,5.180449485778809,5.46462345123291,5.477324962615967,5.431671142578125,5.282098293304443,5.3894920349121085,5.31081485748291
1.0378642082214355,1.1057021617889404,0.989514708518982,1.0695575475692751,1.241579294204712,1.0427544116973877,1.0271345376968384,1.013044357299805,1.0442800521850586,0.9890927076339722
0.9866264462471008,0.9253463149070741,0.93167382478714,0.9206976890563964,0.9819912314414978,0.9506429433822632,0.9946966767311096,0.910707712173462,0.9654690623283386,0.8207239508628845
4.748692989349365,4.7554049491882315,4.629383087158203,4.880307674407959,4.666478633880615,4.764334678649902,4.842898368835449,4.874232769012451,4.566864967346191,4.699944019317627
7.46495246887207,7.52835750579834,7.55163049697876,7.660418510437013,7.622191905975343,7.648881435394287,7.446582794189452,7.389374256134032,7.466081142425537,7.453584671020508
5.142934322357178,5.552403926849365,5.557303428649902,5.073548793792725,5.19379472732544,5.160092830657959,5.346527099609375,5.3670921325683585,5.334444522857666,5.2186851501464835
4.447430610656738,4.143402099609375,4.332709789276123,4.3818087577819815,4.330165386199951,4.214585781097412,4.3648128509521475,4.279494285583496,4.404478549957275,4.339890480041504
6.922464847564697,7.302962303161621,6.793309211730957,6.880862712860107,6.803738117218018,6.9178571701049805,7.027318000793457,6.8686580657958975,7.0666046142578125,7.013717651367188
3.91495680809021,3.707000732421875,4.067110061645509,4.032005786895752,3.827236413955689,3.96744441986084,3.965843915939331,3.934010982513428,3.978469848632813,4.110677242279054
8.972126007080078,9.017597198486328,8.779937744140625,8.561829566955566,8.802532196044922,9.040858268737793,8.852269172668457,8.976378440856934,8.745144844055176,8.732085227966309
6.087385654449463,5.917506217956543,6.254642009735107,6.193377494812013,5.746967315673827,5.9323058128356925,6.194632530212402,6.1284446716308585,5.954906940460205,6.062965393066406
4.516590118408203,4.505189418792725,4.476805210113525,4.520142555236816,4.508684158325195,4.485716342926025,4.41018533706665,4.559208393096924,4.691498279571533,4.564399242401123
0.9752711653709412,1.0841234922409058,0.9883595705032348,1.0323041677474976,1.3573001623153689,0.8855389356613159,0.960325002670288,1.1652014255523682,1.043089747428894,1.0990673303604126
5.40456485748291,5.601853370666504,5.343518257141113,5.384387016296387,5.47913932800293,5.207619667053223,5.265014171600342,5.586699962615967,5.4896240234375,5.471240043640137
3.2387485504150386,3.015680313110352,3.1061887741088867,3.218674421310425,3.102057218551636,3.038120746612549,3.1083810329437256,3.2191734313964844,3.3165171146392822,3.03555679321289
4.117849349975587,4.1693034172058105,3.856826305389404,4.242481231689453,4.009505748748778,4.2080078125,3.941080331802368,4.212569713592528,4.059535503387451,4.130465507507323
2.369394063949585,2.542729139328003,2.4298927783966064,2.3748178482055664,2.67707896232605,2.535191059112549,2.544562101364136,2.3394522666931152,2.591780662536621,2.507389545440674
1.0342707633972168,1.0337321758270264,0.950678527355194,0.9773385524749756,1.0748401880264282,1.0236176252365112,1.0162663459777832,1.041154861450195,1.0176607370376587,1.0056365728378296
7.610074520111084,7.755189418792725,7.539949417114258,7.802687168121338,7.784505844116211,7.6484031677246085,7.712953567504883,7.4661078453063965,7.504711151123048,7.615099906921388
6.096397876739503,6.2222533226013175,6.311904430389403,6.336978435516357,5.931527137756348,6.158156871795653,6.301257610321045,6.169829368591309,6.2364563941955575,5.9305477142333975
4.796621322631836,5.1070518493652335,5.032519340515137,4.773984432220459,4.504040718078613,4.634015083312988,4.90577507019043,4.906322002410889,5.011758804321289,4.852066040039063
5.798340797424316,5.917416572570801,5.851768970489503,5.851940631866455,6.011453628540039,5.8074283599853525,5.965869903564452,5.707918167114258,5.8627052307128915,5.7895188331604
6.3779616355896,6.11637020111084,6.263985633850098,6.0930705070495605,6.027602195739746,6.340552806854247,6.16944694519043,6.163187980651856,6.478291034698486,6.121034145355225
8.932036399841309,8.792827606201174,8.961834907531738,8.722570419311522,8.711699485778809,8.934248924255371,8.617330551147461,8.954120635986328,8.866992950439453,8.73691463470459
0.9818946123123168,0.9493455290794371,1.0647947788238523,0.9910497069358826,1.1153945922851562,0.9762070178985596,0.943012833595276,0.9221768975257874,1.022808074951172,1.0331333875656128
3.429236888885498,3.5184900760650635,3.4796450138092037,3.5895769596099854,3.119292736053467,3.297760009765625,3.4623124599456787,3.4991586208343506,3.4734137058258057,3.5741512775421143
4.065275192260741,4.078122615814209,4.137506008148193,4.0839552879333505,3.9752624034881587,3.966320514678955,3.991405487060547,3.778757572174072,4.016996383666991,3.892695426940918
0.9811160564422609,1.074020504951477,0.8671255111694336,0.9516860842704772,1.026579737663269,0.8961766362190247,0.9418801665306092,0.9488227367401124,0.9482123255729676,0.8791708946228027
6.372375011444093,6.412970542907715,6.76769495010376,6.305458545684815,6.437593460083008,6.736388206481934,6.381175518035889,6.914560317993164,6.688514709472656,6.745924472808838
7.973355293273926,8.130842208862305,8.072265625,8.188261032104492,8.007240295410156,8.281670570373535,8.05763053894043,8.121418952941895,7.961250305175781,8.143211364746094
7.03693437576294,7.069308757781982,6.938724040985107,7.07979154586792,6.8087825775146475,6.955943584442139,6.770699501037598,7.162213802337647,6.9340643882751465,7.026278972625732
4.674132347106934,4.434314727783203,4.536927700042725,4.499461650848389,4.720285892486572,4.306666851043701,4.611122131347656,4.534465312957764,4.675224781036377,4.576399803161621
12.25151252746582,12.040507316589355,12.465932846069336,11.735923767089846,12.21998691558838,12.309537887573242,12.249297142028807,12.48758316040039,12.3035249710083,12.475117683410645
8.173574447631836,8.04607105255127,7.954987049102782,7.989884853363037,8.314117431640625,8.055203437805176,7.886903762817383,8.134124755859375,8.124045372009277,8.057230949401855
8.567376136779785,8.877790451049805,8.436527252197267,8.485257148742676,8.892759323120117,8.680441856384277,8.674936294555664,8.489009857177733,8.418872833251951,8.565625190734862
5.865818500518799,6.152204990386963,5.8009562492370605,5.863239288330077,5.947944641113281,5.79494571685791,5.773510932922362,5.902238845825195,5.863445281982423,5.766988277435303
2.0575315952301025,2.3286125659942627,1.7822091579437256,2.065907716751098,1.8712527751922607,2.0777444839477544,2.0381367206573486,2.0159504413604736,2.254751443862915,2.333122730255127
4.210353374481201,4.135056018829347,4.121863842010498,4.312653541564941,4.2592501640319815,4.029495716094972,4.0388617515563965,4.096921920776366,4.265760421752931,4.0805983543396005
3.5822994709014893,3.329949140548706,3.4616549015045166,3.339970588684082,3.44340443611145,3.4745330810546875,3.471140146255493,3.5560977458953857,3.6641330718994136,3.492220640182495
9.497652053833008,9.537906646728516,9.21084213256836,9.489540100097656,9.420473098754883,9.531889915466307,9.252633094787598,9.169808387756348,9.343250274658203,9.315400123596193
5.286349296569824,5.396047115325928,5.278295993804932,5.217311382293701,5.1254611015319815,5.013184547424316,5.086573123931885,5.4546427726745605,5.299346446990967,5.29102897644043
6.61035680770874,6.49617338180542,6.368725299835205,6.500622272491455,6.497387886047362,6.399925231933594,6.38461446762085,6.6195831298828125,6.602377891540527,6.5466156005859375
3.9525067806243896,4.152564525604248,4.038450241088866,3.8163208961486816,3.894772291183472,3.8210699558258057,4.147967338562012,3.9604675769805913,4.1248884201049805,4.019144535064696
4.9614219665527335,4.958817958831787,5.028460502624512,4.962963581085205,4.849445819854736,4.89486837387085,4.789895534515381,4.709273338317871,5.141510963439941,4.883467674255371
6.5684356689453125,6.529964923858643,6.475061893463135,6.738508701324463,6.636547088623048,6.722897529602051,6.711064338684082,6.5206685066223145,6.736652374267577,6.67285680770874
8.223559379577638,8.142508506774902,8.340054512023926,8.015252113342285,8.066679000854492,8.278890609741211,8.234118461608888,8.315340995788574,8.326029777526855,8.037055015563965
6.363452434539795,6.406421184539795,6.340392589569093,6.547883033752441,6.602574825286865,6.260762691497803,6.322571277618407,6.1945414543151855,6.5645384788513175,6.392102241516112
